350	6.7223123
352	6.955734468
354	7.155789562
356	7.26347029
358	7.564579267
360	7.656524584
362	7.601304782
364	7.825720987
366	8.746555358
368	9.861678084
370	10.04942259
372	11.24008072
374	12.71597209
376	13.71492318
378	14.53829397
380	15.84009388
381.9599915	18.18391756
383.9299927	20.2283218
386.0599976	22.05352077
388.0299988	24.25676594
390	26.9162012
392	28.62714994
394	29.71919668
396	32.16959905
398	35.02953857
400	38.54802543
402	41.84271577
404	44.3111693
406	46.35831381
408	48.58117744
410	51.02250997
411.9599915	53.86901978
413.9299927	57.35205219
416.0599976	60.297284
418.0299988	64.38385518
420	65.0695819
421.9599915	66.39371839
423.9299927	68.81091567
426.0599976	69.87653751
428.0299988	74.27932992
430	79.07610914
431.9599915	84.22222612
433.9299927	87.17612944
436.0599976	89.60074677
438.0299988	90.61905575
440	91.7848885
441.9599915	90.73167631
443.9299927	91.85805084
446.0599976	90.99802545
448.0299988	89.4864764
450	88.88624924
451.9599915	93.3952642
453.9299927	94.54372989
456.0599976	97.53263299
458.0299988	100.0000081
460	95.73627318
461.9599915	89.3956412
463.9299927	86.04547353
466.0599976	80.19308385
468.0299988	70.14022287
470	59.90199744
471.9599915	51.61471348
473.9299927	41.41788182
476.0599976	32.9392761
478.0299988	26.95860089
480	21.72136499
482	7.504058489

